venue_id,latitude,longitude,venue_category,country_code,name,description,rating,verified
4cbae87bdd41a35da0f6eaa0,40.697802,-7.911315,Restaurant,PT,Forno da Mimi & Rodízio Real,"O Forno da Mimi & Rodízio Real apresenta uma vasta escolha de gastronomia beirã, baseada no receituário tradicional e cozinhada no inconfundível forno de lenha que traz a esta região sabores autênticos e memoráveis.",7.8,False
4cbb3e804c60a093e6e34aca,37.018111,-7.927832,Grocery Store,PT,Pingo Doce,Sabe bem pagar tão pouco,5.5,True
4cbc369dbac93704098df67c,41.182259,-8.658219,Grocery Store,PT,Continente,O supermercado mais próximo com produtos frescos aos melhores preços.,6.8,True
4cbc53757a5d9eb0d85a31e9,38.589034,-7.89608,Hotel,PT,Convento do Espinheiro Hotel & Spa,This Luxury Collection hotel provides a divine setting housed within a national monument dating back to the 15th century.,8.7,True
4cbc54f07a5d9eb0ed5b31e9,41.161304,-8.640847,Hotel,PT,Sheraton Porto Hotel & Spa,"A warm and genuine welcome awaits you at the Sheraton Porto Hotel & Spa.  Located in the heart of the business district, the Hotel offers you the opportunity to live  and connect with Porto, a  Unique, exquisite and authentic destination.",8.8,True
4cbd802c4495721e3fc85f7a,38.808382,-9.094665,Grocery Store,PT,E.Leclerc,"Rede de supermercados franceses criada em 1949 por Édouard e Michel-Édourad Leclerc. O E.Leclerc está presente em Portugal, Espanha, Itália, Polónia e Eslovénia.",4.7,False
4cbed76900d83704bfc83f5c,38.725882,-9.24071,Grocery Store,PT,Pingo Doce,Sabe bem pagar tão pouco,5.4,True
4cbfe58c8db3b60c7a277b78,41.164853,-8.58308,Hotel,PT,AC Hotel Porto,"AC Hotel Porto is located in one of Portugal’s most historical cities. This modern and welcoming hotel, located in the Antas neighborhood at 300 metres from the soccer stadium , Estádio do Dragão,  is ideal for both business and leisure travelers.",7.3,True
4cc062d5985aa35df88a4c12,40.16512,-8.851801,Miscellaneous Shop,PT,E.Leclerc,"Rede de supermercados franceses criada em 1949 por Édouard e Michel-Édourad Leclerc. O E.Leclerc está presente em Portugal, Espanha, Itália, Polónia e Eslovénia.",5.5,False
4cc1d22a3d7fa1cd45da9a5f,41.137652,-8.638387,Grocery Store,PT,Continente,O supermercado mais próximo com produtos frescos aos melhores preços,6.6,True
4cc2a0133d7fa1cd7e25a05f,32.642373,-16.921718,Hotel,PT,Pestana Carlton Madeira,"O Pestana Carlton Madeira é um hotel de referência na Madeira, pela excelente conjugação entre o ambiente familiar e a sofisticação das instalações.",7.9,True
4cc302d33d7fa1cd339aa25f,38.647703,-8.992372,Gas Station / Garage,PT,BP,"A bp Portugal conta com uma rede de mais de 480 postos de abastecimento, de norte a sul do país e ilhas, para levar até si o melhor, todos os dias",5.8,True
4cc43884306e224bdbc89b6c,40.211556,-8.44368,Grocery Store,PT,Continente Fórum Coimbra,O supermercado mais próximo com produtos frescos aos melhores preços.,5.9,True
4cc45064b2beb1f79b081c4c,41.165837,-8.649861,Grocery Store,PT,Pingo Doce,Sabe bem pagar tão pouco,5.8,True
4cc4878a91413704757dc355,41.202085,-8.546124,Grocery Store,PT,Continente Modelo,O supermercado mais próximo com produtos frescos aos melhores preços.,6.5,True
4cc5627601fb236a261ab1ba,40.953762,-8.62517,Grocery Store,PT,Pingo Doce,Sabe bem pagar tão pouco..,5.9,True
4cc5828191413704e6a7c955,32.65914,-16.950528,Grocery Store,PT,Continente Modelo,O supermercado mais próximo com produtos frescos aos melhores preços.,5.3,True
4cc71c3880624688d3d3452f,40.271112,-7.502467,Grocery Store,PT,Continente,O supermercado mais próximo com produtos frescos aos melhores preços.,6.5,True
4cc9c8045c17b60c76430b05,38.710965,-9.139402,Soup Place,PT,Loja das Sopas,"Todos os dias recebemos e confeccionamos os melhores legumes e frutas para garantir a melhor qualidade do produto. Temos mais de 200 receitas de sopas, cremes ou ensopados, tudo confeccionado de forma natural e saudável, como a nossa avó nos ensinou.",7.0,True
4cc9ca91d063a143b64f10b4,38.695825,-9.309123,Grocery Store,PT,Continente Bom Dia,O supermercado mais próximo com produtos frescos aos melhores preços.,6.0,True
4cca8c369b9346881b324f41,41.121699,-8.605878,Grocery Store,PT,Continente Bom Dia,O supermercado mais próximo com produtos frescos aos melhores preços.,6.9,True
4ccb14b9ee23a143e3dd14a8,38.76753,-9.096151,Soup Place,PT,Loja das Sopas,"Todos os dias recebemos e confeccionamos os melhores legumes e frutas para garantir a melhor qualidade do produto. Temos mais de 200 receitas de sopas, cremes ou ensopados, tudo confeccionado de forma natural e saudável, como a nossa avó nos ensinou.",6.3,True
4ccc3594ba0a54810f933b59,38.698,-9.199371,Chinese Restaurant,PT,O Grande Mundo,Horário 11:00 - 15:00 | 19:00 - 23:00,6.7,False
4ccda20c511b236a1480f8c9,41.447922,-8.290408,Monument / Landmark,PT,Castelo de Guimarães,"The castle was built in the 10th century by the Countess Mumadona Dias. Within its walls lived generations of ancestors to the first King of Portugal, D. Afonso Henriques, whom tradition says was born there as well.",9.0,False
4ccda2ef566aa093e0de28fd,41.446426,-8.29103,Monument / Landmark,PT,Paço dos Duques de Bragança,"Built in the 15th century shows elements of architectural styles common in the great manor houses and palaces of northern Europe.The 
palace was renovated and saw new life as a museum.
The top floor also serves as an official residence of the President of the Portuguese Republic.",9.2,False
4cce9993511b236a519dfdc9,40.875557,-8.634052,Grocery Store,PT,Continente,O supermercado mais próximo com produtos frescos aos melhores preços.,6.2,True
4ccec934aa25a35da490220f,38.737194,-9.151337,Portuguese Restaurant,PT,"Laurentina, O Rei do Bacalhau",Since 1976,8.9,True
4cd06ac66200b1f7bd27d428,40.344133,-7.36025,Bed & Breakfast,PT,"Pousada de Belmonte, Convento de Belmonte","A Pousada de Belmonte é um hotel situado numa encosta da Serra da Esperança, a pouco mais de 1 km da vila de Belmonte.",8.4,True
4cd186946449a093fb9ad0cf,41.561553,-8.449027,Convenience Store,PT,Continente Modelo @ Frossos,O supermercado mais próximo com produtos frescos aos melhores preços.,5.0,True
4cd47238ab19a0935b6839eb,37.131206,-7.636828,Movie Theater,PT,Cinemas NOS Tavira,Com o Cartão NOS na compra de um bilhete oferta de outro ou um menu pequeno de pipocas e bebida,7.4,True
4cd57ad689eb6dcb5cf6281e,41.129461,-8.651988,Grocery Store,PT,Pingo Doce,Sabe bem pagar tão pouco,5.9,True
4cd5e2e694848cfa6f96e9b1,38.713934,-9.144677,Restaurant,PT,Põe-te na Bicha,"Põe-te na Bicha é um dos restaurantes mais míticos do Bairro Alto, poético que emana uma gastronomia de excelência preparada pelo Chef e é composto por duas salas harmoniosamente decoradas. O lugar perfeito para si. Com bar de cocktails completo!",7.3,False
4cd6eb61886cb60cdc638c89,38.718038,-9.166432,Grocery Store,PT,Pingo Doce,Sabe bem pagar tão pouco,5.6,True
4cd6f295a42b236a0942f808,38.714673,-9.122397,Train Station,PT,Entrada Norte - CP Santa Apolónia,"Uma proposta para melhorar a acessibilidade em Lisboa - Santa Apolónia.

Já visitou www.st-apolonia.org ?",6.7,True
4cd859747bb06dcbddfea1b2,38.755017,-9.14284,Tea Room,PT,Ó-Chá Tea Room,Horário: Seg – Sáb: 10:00 – 20:30,6.7,False
4cd90fa42a87a1438d62b009,41.533945,-8.448014,Design Studio,PT,Gen Design Studio,"Gen design studio is a company dedicated to the development of graphic, product, environment, web design and illustration.",7.4,False
4cdb24525aeda1cd5e27bb11,41.443335,-8.292809,Bar,PT,Tasquilhado,Enter As Strangers.. Leave As Friends,8.0,False
4cde5cd070bba1cd3be85fc4,41.453165,-8.188339,Grocery Store,PT,E.Leclerc,"Rede de supermercados franceses criada em 1949 por Édouard e Michel-Édourad Leclerc. O E.Leclerc está presente em Portugal, Espanha, Itália, Polónia e Eslovénia.",5.4,False
4cde84eb3644a093a2874c9f,39.402941,-9.147148,Grocery Store,PT,E.Leclerc,"Rede de supermercados franceses criada em 1949 por Édouard e Michel-Édourad Leclerc. O E.Leclerc está presente em Portugal, Espanha, Itália, Polónia e Eslovénia.",6.3,False
4cde941778ddf04dc4589b98,41.506012,-7.796243,Other Great Outdoors,PT,Pena Aventura Park,"El PENA AVENTURA PARK es el nuevo parque de Actividades Lúdicas y Deportes de Aventura situado en Ribeira de Pena, al norte de Portugal (a unos 100 km de Oporto), destinado a todo tipo de personas a las que les gusta realizar actividades en contacto con la naturaleza.",7.5,True
4cdf0bd2f8cdb1f7772d8f12,38.714343,-9.149671,Gay Bar,PT,Bar TR3S Lisboa,Where The Bears Are,7.6,True
4ce2604e7e2e236ae73c951b,32.663883,-16.939336,Grocery Store,PT,Pingo Doce,Sabe bem pagar tão pouco,6.4,True
4ce6adbcf08f8eeccd8b0130,41.440862,-8.302443,Fast Food Restaurant,PT,McDonald's,"Bem vindo ao McDonald’s Guimarães Shopping! À tua disposição tens menus, saladas, sobremesas, rapidez de atendimento e bom ambiente. Serve-te e boa refeição!",6.1,True
4ce7a909948f224bfc7aeb5d,40.928,-8.246521,Art Museum,PT,Mosteiro de Arouca,"Fundado no século X, em honra de São Pedro, é de estilo classicista romano com revestimentos barrocos. Monumento nacional. Inclui Mosteiro, Igreja e Museu de Arte Sacra.",7.9,False
4ce7fef90f196dcb284542ae,41.162894,-8.608791,Gym / Fitness Center,PT,Holmes Place,"O clube dispõe de uma excelente zona de treino funcional, um jacuzzi de grande dimensão e de um estúdio exclusivo de pilates equipado com a última geração de máquinas especializadas, reformer, cadillac etc…",7.5,True
4ce80f74b99754819c2cfa44,38.814198,-9.362369,Grocery Store,PT,Continente Modelo,O supermercado mais próximo com produtos frescos aos melhores preços.,5.7,True
4ce814c4fe90a35dda69400e,40.643554,-7.91126,Sandwich Place,PT,Subway,"Your local Subway® Restaurant, located at Quinta da Alagoa brings delicious ingredients and mouth-watering flavors in billions of sandwich, salad and wrap combinations to you. An alternative to traditional fast food, we offer freshly cut veggies, toppings, protein and freshly-baked bread to creat...",6.8,False
4ce945a6baa6a1cd08d1326c,38.776717,-9.220703,Electronics Store,PT,Worten,"O maior retalhista de eletrónica em Portugal tem os melhores Eletrodomésticos, TVs, Portáteis, Computadores, Telemóveis, Máq. Fotográficas, Consolas, Jogos e muito mais sempre aos melhores preços",6.3,True
4ce95515f8653704cc52b6c4,41.140726,-8.636493,Electronics Store,PT,Worten,"O maior retalhista de eletrónica em Portugal tem os melhores Eletrodomésticos, TVs, Portáteis, Computadores, Telemóveis, Máq. Fotográficas, Consolas, Jogos e muito mais sempre aos melhores preços",6.0,True
4ceaa543baa6a1cd05313a6c,37.12668,-7.650464,Mediterranean Restaurant,PT,Tavira Lounge,Welcome to the Tavira Lounge. Please enjoy all we have to offer and try the Tapas.,7.7,False
4ceab1598ef78cfa2052a89b,32.679842,-17.105052,Hotel Bar,PT,Hotel da Vila,"Only 3 minutes walking distance from ""Estalagem Ponta do Sol"", guests can use all the facilities of both hotels. Hotel da Vila is located on the historical center of the small village of Ponta do Sol, by the sea, practically falls into the ocean…",7.5,False
4ceac4e8d99f721e1551bd73,38.723163,-9.162002,Burger Joint,PT,McDonald's,"Bem vindo ao McDonald’s Amoreiras! À tua disposição tens menus, saladas, sobremesas, rapidez de atendimento e bom ambiente. Serve-te e boa refeição!",5.2,True
4cec3f05ed62721e4c114ffd,41.650459,-8.433416,Bar,PT,Damabrigo,"Damabrigo Bar, aberto desde 1993, é um dos bares mais movimentados da região. 
Simpático e cordial, o “bar do Bé” aparece então no ponto de encontro dos modernizados peregrinos oriundos dos vários quadrantes sempre de portas abertas para o bom gosto.",7.3,False
4cecd0b58604a1cd7ae4eec0,39.082708,-9.26199,Burger Joint,PT,McDonald's,"Bem vindo ao McDonald’s Torres Vedras! À tua disposição tens menus, saladas, sobremesas, rapidez de atendimento e bom ambiente. Serve-te e boa refeição! Aqui também poderás fazer o teu pedido sem sair do carro e levá-lo contigo de imediato.",7.9,True
4cecd75a8604a1cd1affeec0,39.55882,-8.978007,Department Store,PT,Continente Modelo,O supermercado mais próximo com produtos frescos aos melhores preços.,5.4,True
4ceebf5dd7268cfa6384cb4e,32.646917,-16.909172,Fast Food Restaurant,PT,McDonald's,"Bem vindo ao McDonald’s Funchal Av. Do Mar! À tua disposição tens menus, saladas, sobremesas, rapidez de atendimento e bom ambiente. Serve-te e boa refeição!",6.0,True
4ceee3087b943704c8cd2f53,38.684291,-9.342595,Caf��,PT,Chaleira,"Horário de terça a sábado, das 12:30 às 24:00. Domingo das 12:30 às 20:00.
Dia de Encerramento: Segunda",7.2,False
4cf3e56be9425481be1078c5,38.636612,-8.914351,Gas Station / Garage,PT,BP,"A bp Portugal conta com uma rede de mais de 480 postos de abastecimento, de norte a sul do país e ilhas, para levar até si o melhor, todos os dias",5.8,True
4cf3f58bcc61a35d6ef9229e,38.719395,-9.129567,Grocery Store,PT,Pingo Doce,Sabe bem pagar tão pouco,5.4,True
4cf572a99d11b1f771f7baed,40.977824,-8.536742,Fast Food Restaurant,PT,McDonald's,"Bem vindo ao McDonald’s Lourosa! À tua disposição tens menus, saladas, sobremesas, rapidez de atendimento e bom ambiente. Serve-te e boa refeição! Aqui também poderás fazer o teu pedido sem sair do carro e levá-lo contigo de imediato.",6.8,True
4cf62b6f69aaa0909509822c,38.752678,-9.184706,Soccer Stadium,PT,Estádio do Sport Lisboa e Benfica,"Estádio do Sport Lisboa e Benfica, is a multi-purpose stadium located in Lisbon, Portugal. It's nickname Estádio da Luz is commonly translated as ""Stadium of Light"", although Luz here refers to the original address of the stadium: Estrada da Luz.",8.9,True
4cf67cbb1801a14322f6e9d4,38.781537,-9.191995,Fast Food Restaurant,PT,McDonald's,"Bem vindo ao McDonald’s Odivelas Parque! À tua disposição tens menus, saladas, sobremesas, rapidez de atendimento e bom ambiente. Serve-te e boa refeição!",5.6,True
4cf698a91cfea093a483e039,38.782491,-9.192724,Grocery Store,PT,Pingo Doce,Sabe bem pagar tão pouco,6.0,True
4cf76fa4dc40a35dfc6e4d54,40.164806,-8.852501,Burger Joint,PT,McDonald's,"Bem vindo ao McDonald’s Figueira da Foz! À tua disposição tens menus, saladas, sobremesas, rapidez de atendimento e bom ambiente. Serve-te e boa refeição! Aqui também poderás fazer o teu pedido sem sair do carro e levá-lo contigo de imediato.",6.5,True
4cf7d215c28df04d6f5ad215,41.17198,-8.626251,Building,PT,Clinica Veterinária Monte dos Burgos,Horário: 2ª à 6ª feira: 10:00 às 12:30 e das 14:30 às 20:00 | Sábado: 09:30 às 13:00,7.2,False
4cf7f4e9d3a8a1cdaf8fd943,39.353441,-9.362517,Gas Station / Garage,PT,BP,"A bp Portugal conta com uma rede de mais de 480 postos de abastecimento, de norte a sul do país e ilhas, para levar até si o melhor, todos os dias",6.3,True
4cf94932feec6dcbfe0b3836,39.368047,-9.383676,Grocery Store,PT,Continente Modelo,O supermercado mais próximo com produtos frescos aos melhores preços,5.1,True
4cfa7666c6cca35def668632,41.177388,-8.614239,Grocery Store,PT,Pingo Doce,Sabe bem pagar tão pouco,6.9,True
4cfbca387f2db1f7ef622fd4,41.101939,-8.554449,Miscellaneous Shop,PT,Continente Modelo,O supermercado mais próximo com produtos frescos aos melhores preços.,6.0,True
4cfcc41f2d80a143ebe152d8,38.633276,-9.150326,Grocery Store,PT,Lidl,Rede de lojas de distribuição alimentar presente em toda a Europa. O LIDL foi criado na Alemanha nos finais dos anos 30 e a internacionalização para os países da Europa teve início nos anos 90. É um dos maiores grupos de lojas alimentares discount na Europa.,6.7,False
4cfcc55520fe3704e9895bf8,38.626812,-9.152062,Grocery Store,PT,Pingo Doce,Sabe bem pagar tão pouco,7.0,True
4cfd2c55d7206ea8aadb4769,38.692783,-9.426647,Gym,PT,Health Club Visconde,"O Health Club Visconde está situado na zona nobre de Cascais, muito perto do mar, com um ambiente muito familiar e um espaço fora do vulgar.",8.2,True
4cfd58a7feec6dcbc48d5136,38.762426,-9.113778,Grocery Store,PT,Pingo Doce,Sabe bem pagar tão pouco..,5.4,True
4cfe8fe566ee9eb022d4a64e,38.796624,-9.399812,Hotel,PT,Hotel Tivoli Palácio de Seteais,"More than just a five-star Sintra hotel, a luxurious and romantic palace which takes us back to the days of the elegance and architecture of the XVIII century.",8.7,True
4cfea77a061ea1cd3d9c173c,41.147751,-8.621526,Art Museum,PT,Museu Nacional de Soares dos Reis,"The Museu Nacional de Soares dos Reis was the country’s first public art museum.Founded in 1833 under the aegis of Liberalism,it was created to receive the confiscated property of the dissolved monasteries both in Porto and those of S. Martinho de Tibães and Sta Cruz de Coimbra in its Episcopal See.",7.8,False
4d00e6b5202e224b5effb52a,41.219824,-8.562083,Fast Food Restaurant,PT,McDonald's,"Bem vindo ao McDonald’s Maia Shopping! À tua disposição tens menus, saladas, sobremesas, rapidez de atendimento e bom ambiente. Serve-te e boa refeição!",5.9,True
4d012a7775d3236a7389eef7,38.754058,-9.188199,Coffee Shop,PT,Portela Cafés,"WIFI Gratuito para Clientes
Zona de Fumadores

Free WIFI for Custmers
Smoking Area",6.4,True
4d01fee237caa1cd6bace147,41.143344,-8.622158,Convention Center,PT,Alfândega do Porto,Centro de Congressos e local de vários eventos sociais,9.1,False
4d02a77b0e49721e0215667f,32.641146,-16.924953,Hotel,PT,Pestana Miramar,"O Pestana Miramar é um dos mais carismáticos hotéis na Madeira, construído a partir do elegante hotel Miramar, uma casa senhorial dos anos 20.",7.0,True
4d02e467c2e53704b92dae67,40.212473,-8.424625,Bar,PT,Sev7n Bar,"Bar irreverente,com musica pop/rock,noites temáticas para gostos distintos(Noites Metal,Rock Alternativo,Festas Brasileira e Portuguesa,).Temos baixos preços e ""pack's promocionais"" variados;aposta em marcas de qualidade (Sagres,Fucking Hell,Desperados,Bombay,Jameson,Wyborowa,Licor Beirão,Martini).",5.2,True
4d036e7ea26854811fb9b1bd,38.636621,-9.233803,Caf��,PT,Da Wave,Restaurante Italiano com esplanada e vista ao mar com musica reggae,8.5,False
4d04e79c9d33a143f5d2bd78,38.667161,-9.167213,Tea Room,PT,Baú do Chá,"Horário de Terça a domingo, das 09:00 às 23:00. Sexta e sábado, das 09:00 às 24:00.  Encerramento: Segundas",8.5,False
4d04eb46c2e537044756bb67,38.794853,-9.167722,Grocery Store,PT,Pingo Doce,Sabe bem pagar tão pouco,6.3,True
4d04ffdd9d33a143f258be78,41.17751,-7.537018,Vineyard,PT,Quinta das Carvalhas,", Portugal",7.5,False
4d050161dc45a093371bedc6,38.751741,-9.183347,Sporting Goods Shop,PT,Adidas Originals Store Lisbon,Adidas Store,8.2,True
4d050a8c2f96f04d2ff42054,41.110043,-8.631646,Grocery Store,PT,Pingo Doce,Sabe bem pagar tão pouco..,6.4,True
4d05dd1ba2685481c001bfbd,41.125952,-8.603343,Caf��,PT,Corte Latino Café,A confeitaria Corte Latino nasce em 2005 com o objectivo de ter um serviço de restauração de excelência de forma a oferecer toda a qualidade e o melhor serviço aos nossos clientes.,7.0,False
4d06524992288eec67d89ce0,41.161269,-8.640646,Restaurant,PT,Porto Novo,"Taking its inspiration from the innovative concept of ""show cooking"", the Porto Novo Restaurant presents the best in Traditional Portuguese Cuisine.",6.3,True
4d08d251304460fca7d5d963,41.160563,-8.685637,Mediterranean Restaurant,PT,Homem do Leme,"Barato e Bom =D 
Perfeito para o Alomoço.",7.0,False
4d09340d611ff04d3cf11efb,41.181511,-8.657645,Electronics Store,PT,Worten,"O maior retalhista de eletrónica em Portugal tem os melhores Eletrodomésticos, TVs, Portáteis, Computadores, Telemóveis, Máq. Fotográficas, Consolas, Jogos e muito mais sempre aos melhores preços",5.9,True
4d0a637482aaa093f88cd5c2,38.580912,-9.042471,Burger Joint,PT,McDonald's,"Bem vindo ao McDonald’s Forum Barreiro! À tua disposição tens menus, saladas, sobremesas, rapidez de atendimento e bom ambiente. Serve-te e boa refeição!",6.3,True
4d0ab0dd46bab60c9b982390,41.138056,-8.638258,Fast Food Restaurant,PT,McDonald's,"Bem vindo ao McDonald’s Arrábida Shopping! À tua disposição tens menus, saladas, sobremesas, rapidez de atendimento e bom ambiente. Serve-te e boa refeição!",5.3,True
4d0b40dbdd5fa1cd5adf5789,32.636231,-16.939834,Hotel,PT,Hotel Baía Azul,"O Hotel Baía Azul está situado na zona turística e hoteleira do Funchal, com acesso directo à promenade do Lido e ao Jardim Panorâmico, com uma vista soberba sobre o Oceano Atlântico.",7.3,False
4d0b8d85d8d78cfa8ea51dbe,32.638226,-16.935902,Hotel,PT,Hotel Alto Lido,"O Hotel Alto Lido surge numa paisagem de flores e cores exóticas, situado na nobre zona hoteleira do Funchal a sensivelmente 2 km do centro da cidade é o local ideal para umas férias relaxantes.",6.2,False
4d0bcf72b93b224b44074ebf,41.694664,-8.83279,Mall,PT,Estação Viana Shopping,"Inspirado na arquitectura dos Caminhos de Ferro, o Estação Viana é a referência de comércio e lazer da região. Aqui, vai encontrar as últimas novidades de moda e cinema, o seu prato preferido num dos vários restaurantes do centro, agradáveis locais para estar em família e com os amigos!",7.2,False
4d0e5adbbe6d6ea88fe309b5,38.765835,-9.2309,Grocery Store,PT,Pingo Doce,Sabe bem pagar tão pouco,5.8,True
4d0fd3baa3d9721e954bd1fd,41.125521,-8.605323,Ice Cream Shop,PT,Häagen-Dazs,"Para a Häagen-Dazs a nossa prioridade é a sua saúde e a saúde dos nossos colaboradores.
Devido à crescente ameaça do vírus Covid-19, somos forçados a fechar as nossas lojas por tempo indeterminado, mas abriremos assim que possível para que possa deliciar-se novamente com as nossas receitas irresi...",8.2,False
4d1353980ad2f04dca96b254,38.523343,-8.891035,Burger Joint,PT,McDonald's,"Bem vindo ao McDonald’s Setúbal Centro! À tua disposição tens menus, saladas, sobremesas, rapidez de atendimento e bom ambiente. Serve-te e boa refeição!",6.4,True
4d14b1a18312236afb5e4cba,38.864615,-9.328412,Grocery Store,PT,Continente Modelo,O supermercado mais próximo com produtos frescos aos melhores preços.,5.9,True
4d14c84185fc6dcb6ec59a4e,40.204061,-8.406286,Electronics Store,PT,Worten,"O maior retalhista de eletrónica em Portugal tem os melhores Eletrodomésticos, TVs, Portáteis, Computadores, Telemóveis, Máq. Fotográficas, Consolas, Jogos e muito mais sempre aos melhores preços",7.0,True
4d163c0125cda14315f36ed6,40.204448,-8.407624,Movie Theater,PT,Cinemas NOS Alma Shopping,Com o Cartão NOS na compra de um bilhete oferta de outro ou um menu pequeno de pipocas e bebida,6.9,True
4d1770b581cea35d6c93e6ec,41.378362,-8.738798,Grocery Store,PT,Pingo Doce,Sabe bem pagar tão pouco,6.5,True
4d18f02eb15cb1f741eebe21,38.685409,-9.343494,Grocery Store,PT,Pingo Doce,Sabe bem pagar tão pouco,6.3,True
4d1915db816af04d2eca5ac2,37.746223,-25.585007,Grocery Store,PT,Continente Modelo,O supermercado mais próximo com produtos frescos aos melhores preços,6.3,True
4d19e3391356a0936a32ed82,38.776891,-9.335302,Fast Food Restaurant,PT,McDonald's,"Bem vindo ao McDonald’s Sintra Retail Park! À tua disposição tens menus, saladas, sobremesas, rapidez de atendimento e bom ambiente. Serve-te e boa refeição! Aqui também poderás fazer o teu pedido sem sair do carro e levá-lo contigo de imediato.",5.3,True
4d1a1459401db60ca71cffa4,37.113259,-8.676237,Grocery Store,PT,Pingo Doce,Sabe bem pagar tão pouco..,7.8,True
4d1b3c2411fca093166f9cce,40.545912,-7.264742,Grocery Store,PT,Continente Modelo,O supermercado mais próximo com produtos frescos aos melhores preços.,6.7,True
4d1c5a5cddc854818e71c760,38.695638,-9.292828,Grocery Store,PT,Pingo Doce,Sabe bem pagar tão pouco..,5.6,True
4d1c896bddc8548138e9c860,38.872352,-7.179734,Seafood Restaurant,PT,El Cristo,"El Cristo situado em Elvas, cidade fronteiriça, há mais de 35 anos, é reconhecido pela sua excelência e qualidade do peixe e marisco servidos. Um restaurante com espaço amplo, ao lado do Santuário do Srº Jesus da Piedade, com uma boa localização e espaço agradável.",8.4,False
4d1cbb81fd7bb60cd871a0e1,38.7378,-9.225383,Grocery Store,PT,Pingo Doce,Sabe bem pagar tão pouco,5.0,True
4d1d01685acaa35d60e9a935,39.244536,-8.689385,Fast Food Restaurant,PT,McDonald's,"Bem vindo ao McDonald’s ST - Serviços de Restauração, Lda.! À tua disposição tens menus, saladas, sobremesas, rapidez de atendimento e bom ambiente. Serve-te e boa refeição!",7.0,True
4d1d1d73756e8cfa5f0f4c54,32.6339,-16.945081,Hotel,PT,Pestana Grand,"O LTI Pestana Grand, um dos melhores e mais prestigiados hotéis da Madeira e, sem dúvida, um dos mais bem localizados.",7.8,True
4d1de3cdb69c6dcbee8e5795,41.3669,-8.545604,Grocery Store,PT,Continente Modelo,O supermercado mais próximo com produtos frescos aos melhores preços.,6.6,True
4d1e12c6d7b0b1f72375009f,41.088955,-7.798982,Building,PT,E.Leclerc,"Rede de supermercados franceses criada em 1949 por Édouard e Michel-Édourad Leclerc. O E.Leclerc está presente em Portugal, Espanha, Itália, Polónia e Eslovénia.",6.3,False
4d2068afb69c6dcb50c46f95,38.803698,-9.484677,Beach,PT,Praia da Adraga,"La Playa de Adraga se encuentra situada cerca del Cabo da Roca, en la región de Lisboa. De hecho se accede por la misma carretera, la que va desde dicho cabo a Colares.
Es una pequeña y hermosa playa cercada de acantilados, que han sido esculpidos por el mar, se mantiene virgen de vegetación y ca",9.3,False
4d20a8ea756e8cfa7b4a6e54,39.603704,-8.418414,Temple,PT,Convento de Cristo,"O Convento de Cristo em Tomar, sede das ordens religiosas e militares do Templo e de Cristo foi classificado como património da humanidade e inscrito na lista do património mundial da UNESCO, em 1983.",9.1,False
4d20bdf35c4ca1cdd2c2a33d,32.660799,-16.893667,Gas Station / Garage,PT,Repsol,E.S. COTA 200 LADO A,6.2,True
4d21ad64f7a9a1438030389f,40.212996,-8.431603,Grocery Store,PT,Pingo Doce,Sabe bem pagar tão pouco,5.2,True
4d21e12629292d43ec575274,32.636764,-16.943669,Movie Theater,PT,Cinemas NOS Forum Madeira,Com o Cartão NOS na compra de um bilhete oferta de outro ou um menu pequeno de pipocas e bebida,7.9,True
4d22370a756e8cfaf4b47c54,38.700126,-9.418691,Fast Food Restaurant,PT,McDonald's,"Bem vindo ao McDonald’s Cascais Village! À tua disposição tens menus, saladas, sobremesas, rapidez de atendimento e bom ambiente. Serve-te e boa refeição!",6.2,True
4d2256ee9822a090f8d1feaf,38.709453,-9.133831,Bar,PT,Adufe,"Bar World Music no coração de Lisboa.
World Music Bar in the heart of Lisbon.
Pagamentos com Multibanco ; Zona de Fumadores",8.3,True
4d23566786e15481ac7cd13a,38.537726,-8.866439,Grocery Store,PT,Continente Modelo,O supermercado mais próximo com produtos frescos aos melhores preços.,5.5,True
4d24cd79fdfb236aaf037c67,38.699603,-9.380409,Grocery Store,PT,Pingo Doce,Sabe bem pagar tão pouco..,5.8,True
4d274928dbc160fc639441b6,37.016406,-7.934908,Eastern European Restaurant,PT,Restaurante Ria Formosa,"Restaurant Ria Formosa, the bar and a panoramic terrace are located on the rooftop of Hotel Faro, overlooking the Ria Formosa and the Old Town of Faro.
The contemporary cuisine with fresh products from the sea is delicious, chef Alberto Carvalho cuisine will for sure surprise you.",7.2,True
4d283a8255a8b60c1562cbc0,41.209604,-8.688078,Scandinavian Restaurant,PT,Restaurante IKEA,"O Restaurante IKEA tem um menu variado, com especialidades suecas e locais, opções vegetarianas e ofertas especiais para famílias e crianças. Oferece a possibilidade de aquecer a comida de bebé, tem uma zona de amamentação e um espaço infantil dedicado aos mais novos. Disponível Wireless gratuito.",7.3,True
4d29c35d55a8b60c0aa9d9c0,38.796015,-9.11126,Grocery Store,PT,Pingo Doce,Sabe bem pagar tão pouco,7.0,True
4d29d447915fa093389f090a,39.403442,-9.144874,Department Store,PT,Pingo Doce,Sabe bem pagar tão pouco,6.7,True
